SA1 (UR),"Oceania and Antarctica, nfd",New Zealand,Melanesia,Micronesia,Polynesia (excludes Hawaii),Antarctica,"North-West Europe, nfd","United Kingdom, Channel Islands and Isle of Man",Ireland,Western Europe,Northern Europe,"Southern and Eastern Europe, nfd",Southern Europe,South Eastern Europe,Eastern Europe,"North Africa and the Middle East, nfd",North Africa,Middle East,"South-East Asia, nfd",Mainland South-East Asia,Maritime South-East Asia,"North-East Asia, nfd",Chinese Asia (includes Mongolia),Japan and the Koreas,"Southern and Central Asia, nfd",Southern Asia,Central Asia,"Americas, nfd",Northern America,South America,Central America,Caribbean,"Sub-Saharan Africa, nfd",Central and West Africa,Southern and East Africa,Supplementary codes,Not stated,Total
21303135018,0,24,0,0,6,0,0,13,12,0,0,0,8,26,3,0,7,0,0,47,18,0,12,0,0,19,0,0,10,4,0,0,0,3,10,0,27,251
21303135019,0,7,0,0,0,0,0,13,4,5,0,0,9,25,0,0,0,3,0,25,8,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,8,125
21303135101,0,7,0,0,0,0,0,13,0,5,0,0,0,14,0,0,0,10,0,16,3,0,9,0,0,6,0,0,5,0,5,0,0,0,0,0,3,111
21303135102,0,5,0,0,0,0,0,11,0,8,0,0,4,24,0,0,0,3,0,16,14,0,3,0,0,5,0,0,7,6,0,0,0,0,4,0,3,118
21303135103,0,7,0,0,0,0,0,12,0,4,0,0,9,8,0,0,0,0,0,38,14,0,0,6,0,38,5,0,0,0,5,0,0,0,24,0,76,245
21303135104,0,5,0,0,0,0,0,15,0,9,0,0,12,13,0,0,0,0,0,32,30,0,5,0,0,11,0,0,4,0,0,0,0,0,0,0,19,167
21303135105,0,6,0,0,4,0,0,17,0,4,0,0,8,30,5,0,0,8,0,37,21,0,0,4,0,25,0,0,3,3,0,0,0,0,15,0,23,211
21303135106,0,8,0,0,5,0,0,11,5,5,0,0,6,13,3,0,0,0,0,48,17,0,8,0,0,3,0,0,3,5,3,0,0,0,4,0,25,161
21303135107,0,8,0,0,0,0,0,24,0,6,0,0,15,14,0,0,0,4,0,17,9,0,9,0,0,22,0,0,5,6,0,0,0,0,5,0,27,170
21303135108,0,3,0,0,0,0,0,10,0,0,0,0,5,11,0,0,7,4,0,29,5,0,4,0,0,60,0,0,6,0,0,0,0,0,5,0,66,226
21303135109,0,18,0,0,0,0,0,14,5,4,0,0,7,17,0,0,4,19,0,30,20,0,11,4,0,28,0,0,3,8,0,0,0,0,7,0,18,230
21303135110,0,0,0,0,3,0,0,17,0,0,0,0,11,13,0,0,0,3,0,13,6,0,0,0,0,4,0,0,0,3,4,0,0,0,4,0,6,104
21303135111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135112,0,5,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,3,0,41,28,0,19,0,0,43,0,0,0,8,0,0,0,0,3,0,45,217
21303135113,0,20,0,0,9,0,0,7,0,0,0,0,9,13,0,0,0,3,0,60,28,0,19,0,0,50,0,0,7,6,0,0,0,0,4,0,8,243
21303135114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135115,0,7,0,0,0,0,0,11,0,0,0,0,15,3,0,0,0,8,0,35,6,0,9,4,0,21,0,0,4,9,0,0,0,0,5,0,8,148
21303135116,0,10,0,0,0,0,0,15,0,0,0,0,9,13,4,0,0,0,0,53,3,0,6,0,0,10,0,0,3,4,4,0,0,0,3,0,12,154
21303135117,0,0,0,0,3,0,0,8,0,0,3,0,4,7,0,0,3,0,0,49,16,0,13,0,0,49,0,0,3,5,0,0,0,0,5,0,22,197
21303135118,0,10,0,0,4,0,0,10,4,10,0,0,3,16,3,0,0,3,0,31,10,0,0,3,0,65,0,0,5,4,0,0,0,0,8,0,29,220
21303135119,0,13,0,0,0,0,0,13,0,6,0,0,6,11,0,0,3,3,0,19,26,0,6,0,0,95,0,0,5,18,0,0,0,0,18,0,40,282
21303135120,0,5,0,0,0,0,0,16,0,6,0,0,19,12,4,0,3,0,0,25,27,0,6,0,0,23,0,0,3,3,0,0,0,3,4,0,15,183
21303135121,0,5,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,4,0,41,8,0,0,3,0,4,0,0,0,5,0,0,0,0,5,0,28,128
21303135122,0,21,0,0,0,0,0,21,0,3,0,0,23,11,0,0,6,0,0,30,9,0,10,4,0,20,0,0,3,0,0,0,0,0,7,0,24,206
21303135123,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,40
21303135124,0,6,0,0,0,0,0,11,0,4,0,0,3,4,0,0,0,0,0,24,13,0,5,0,0,8,0,0,0,6,4,0,0,0,0,0,10,110
21303135125,0,5,0,0,0,0,0,12,5,0,3,0,4,13,4,0,3,0,0,23,15,0,7,0,0,46,10,0,4,4,0,0,0,3,18,0,44,227
21303135126,0,16,0,0,0,0,0,16,3,5,0,0,9,11,0,0,6,8,0,27,18,0,4,0,0,43,0,0,4,16,0,0,0,6,22,0,50,256
21303135127,0,5,0,0,0,0,0,4,0,4,0,0,4,9,0,0,0,0,0,17,8,0,6,5,0,16,0,0,4,3,0,0,0,0,10,0,5,103
21303135128,0,10,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,5,0,16,12,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,6,101
21303135201,0,16,0,0,0,0,0,30,3,4,0,0,13,15,0,0,0,0,0,11,3,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,10,126
21303135203,0,11,0,0,0,0,0,29,4,7,0,0,10,18,0,0,0,0,0,13,6,0,7,0,0,18,0,0,6,6,0,0,0,0,9,0,20,160
21303135204,0,3,0,0,0,0,0,13,0,0,0,0,4,13,6,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,17,87
21303135205,0,7,0,0,0,0,0,19,4,6,0,0,14,15,7,0,0,4,0,16,14,0,3,0,0,4,0,0,10,10,0,0,0,0,9,0,12,160
21303135206,0,25,0,0,0,0,0,33,0,0,0,0,3,26,4,0,4,4,0,9,14,0,6,0,0,9,0,0,7,6,0,0,0,0,9,0,12,196
21303135207,0,13,0,0,0,0,0,48,0,5,0,0,3,28,0,0,0,3,0,21,14,0,8,0,0,6,0,0,11,5,0,0,0,0,7,0,27,209
21303135208,0,11,0,0,0,0,0,33,5,5,4,0,10,7,0,0,0,0,0,15,9,0,0,3,0,21,0,0,12,4,0,0,0,0,7,0,8,153
21303135209,0,20,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,3,5,0,5,0,0,3,0,0,8,3,0,0,0,0,5,0,30,145
21303135210,0,11,0,0,0,0,0,35,4,9,0,0,5,7,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,20,112
21303135211,0,14,0,0,0,0,0,16,3,0,0,0,0,34,0,0,0,3,0,15,4,0,9,0,0,0,0,0,5,12,0,0,0,0,0,0,11,129
21303135212,0,22,0,0,0,0,0,24,9,16,0,0,14,10,5,0,0,3,0,19,6,0,5,0,0,5,0,0,10,6,0,0,0,0,3,0,31,194
21303135213,0,19,0,0,0,0,0,20,3,3,0,0,10,10,0,0,4,5,0,8,9,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,17,117
21303135214,0,9,0,0,0,0,0,24,0,5,0,0,0,28,0,0,0,4,0,10,12,0,3,4,0,10,0,0,8,8,0,0,0,0,3,0,18,142
21303135215,0,9,3,0,0,0,0,14,0,0,0,0,7,20,9,0,0,3,0,8,3,0,3,0,0,3,0,0,10,4,0,0,0,0,8,0,19,128
21303135216,0,12,0,0,0,0,0,32,0,7,0,0,7,15,4,0,0,6,0,19,17,0,9,5,0,10,0,0,3,3,0,0,0,0,12,0,12,177
21303135217,0,12,0,0,0,0,0,17,0,5,0,0,13,19,0,0,0,0,0,9,15,0,4,0,0,4,0,0,4,4,0,0,0,0,7,0,22,133
21303135218,0,5,0,0,4,0,0,19,4,4,0,0,3,21,6,0,0,3,0,23,10,0,9,4,0,14,0,0,7,7,0,0,0,0,3,0,11,147
21303135219,0,6,0,0,3,0,0,13,3,4,0,0,12,28,4,0,0,5,0,18,11,0,0,0,0,0,0,0,7,3,0,0,0,0,5,0,43,174
21303135220,0,0,0,0,0,0,0,4,4,0,0,0,5,14,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,13,69
21303135221,0,8,0,0,0,0,0,23,0,3,0,0,6,17,3,0,0,3,0,3,4,0,10,0,0,6,0,0,3,0,0,0,0,0,4,0,10,112
21303135222,0,11,0,0,0,0,0,22,3,0,0,0,0,31,0,0,0,5,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,18,139
21303135223,0,10,0,0,3,0,0,18,0,6,0,0,4,14,0,0,0,0,0,11,6,0,4,0,0,5,0,0,6,0,0,0,0,0,0,0,8,100
21303135224,0,18,0,0,0,0,0,20,7,5,0,0,26,24,3,0,0,4,0,28,15,0,0,0,0,9,0,0,4,4,0,0,0,0,4,0,21,197
21303135225,0,8,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,4,0,12,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,19,112
21303135226,0,12,0,0,3,0,0,12,0,0,5,0,10,27,4,0,0,6,0,36,10,0,6,0,0,12,0,0,10,6,0,0,0,0,6,0,17,175
21303135227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135228,0,15,0,0,0,0,0,14,3,9,0,0,9,25,3,0,0,7,0,11,8,0,6,5,0,5,0,0,0,6,0,0,0,0,5,0,7,144
21303135229,0,11,0,0,0,0,0,14,7,9,3,0,5,6,6,0,5,6,0,10,9,0,0,3,0,17,0,0,0,5,0,0,0,0,0,0,15,112
21303135230,0,5,0,0,0,0,0,31,3,4,0,0,13,32,5,0,3,4,0,3,9,0,3,3,0,3,0,0,6,0,0,0,0,0,3,0,24,149
21303135231,0,0,0,0,0,0,0,12,0,4,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,77
21303135232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135233,0,11,0,0,3,0,0,6,6,0,0,0,0,14,3,0,0,4,0,11,10,0,4,0,0,6,0,0,4,4,0,0,0,0,5,0,26,113
21303135234,0,11,0,0,0,0,0,20,0,3,0,0,5,11,7,0,0,11,0,5,7,0,3,3,0,10,0,0,0,5,0,0,0,0,3,0,38,144
21304135301,0,0,0,0,0,0,0,13,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,14,51
21304135302,0,5,0,0,0,0,0,32,0,19,0,0,0,6,0,0,0,0,0,3,5,0,0,0,0,12,0,0,0,3,0,0,0,0,4,0,23,121
21304135304,0,0,0,0,4,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,30,67
21304135305,0,11,0,0,0,0,0,11,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,77
21304135306,0,8,0,0,0,0,0,16,0,9,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52
21304135307,0,13,0,0,0,0,0,20,4,7,0,0,29,16,0,0,0,0,0,0,4,0,0,0,0,10,0,0,4,0,3,0,0,0,6,0,11,131
21304135310,0,4,0,0,0,0,0,10,0,4,0,0,5,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19,64
21304135312,0,8,0,0,0,0,0,20,0,6,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,91
21304135313,0,9,0,0,0,0,0,20,0,3,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,77
21304135314,0,6,0,0,0,0,0,21,5,8,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,0,34,97
21304135315,0,3,0,0,0,0,0,12,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,8,55
21304135317,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,7,48
21304135318,0,5,0,0,0,0,0,18,3,4,5,0,7,8,0,0,0,0,0,0,6,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,18,83
21304135319,0,8,0,0,0,0,0,19,0,14,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,3,0,7,85
21304135320,0,22,0,0,4,0,0,40,3,9,0,0,7,21,7,0,0,3,0,0,3,0,7,0,0,28,0,0,0,4,0,0,0,0,15,0,23,194
21304135322,0,11,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,30,64
21304135323,0,8,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39
21304135324,0,5,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,33,84
21304135325,0,6,0,0,0,0,0,12,0,4,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,39,81
21304135328,0,7,0,0,6,0,0,27,0,8,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,106
21304135331,0,7,0,0,0,0,0,29,0,8,0,0,10,0,3,0,0,0,0,5,4,0,0,3,0,16,0,0,9,0,0,0,0,0,3,0,18,113
21304135332,0,6,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,28,78
21304135333,0,6,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,21,67
21304135335,0,4,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,16,83
21304135336,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,12,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,37,97
21304135337,0,6,0,0,0,0,0,23,0,5,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,23,101
21304135338,0,3,0,0,0,0,0,40,4,6,0,0,13,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,97
21304135339,0,7,0,0,0,0,0,15,0,3,0,0,8,6,12,0,0,0,0,3,3,0,3,0,0,7,0,0,4,0,0,0,0,0,4,0,22,99
21304135340,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34
21304135341,0,16,0,0,0,0,0,7,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,5,65
21304135342,0,6,0,0,0,0,0,18,0,3,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,10,57
21304135343,0,7,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,43
21304135344,0,7,0,0,0,0,0,16,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,66
21304135345,0,10,0,0,0,0,0,12,0,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,29,95
21304135346,0,8,0,0,0,0,0,20,0,6,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,5,59
21304135348,0,0,0,0,0,0,0,22,0,3,0,0,3,5,0,0,0,0,0,0,10,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,4,55
21304135349,0,6,0,0,4,0,0,25,0,7,0,0,7,6,0,0,0,0,0,3,0,0,0,3,0,16,0,0,4,0,0,0,0,0,0,0,10,100
21304135350,0,4,0,0,0,0,0,15,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,5,50
21304135351,0,7,0,0,7,0,0,18,0,0,0,0,6,9,4,0,0,0,0,0,3,0,4,0,0,27,0,0,0,0,0,0,0,0,5,0,16,102
21304135352,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,35
21304135353,0,9,0,0,0,0,0,10,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,50
21304135354,0,4,0,0,0,0,0,10,8,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,3,0,0,0,0,0,0,0,10,64
21304135355,0,3,0,0,0,0,0,5,0,4,0,0,6,5,0,0,0,0,0,0,6,0,0,0,0,37,0,0,0,7,0,0,0,0,3,0,11,92
21304135356,0,4,0,0,0,0,0,26,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,79
21304135357,0,12,0,0,6,0,0,11,0,8,0,0,4,3,0,0,0,0,0,5,11,0,4,0,0,87,3,0,5,0,0,0,0,4,14,0,14,184
21304135358,0,15,0,0,0,0,0,11,0,0,0,0,3,4,4,0,0,0,0,0,17,0,0,0,0,118,0,0,3,8,0,0,0,0,3,0,10,198
21304135359,0,5,0,0,0,0,0,8,0,3,0,0,5,3,0,0,0,0,0,0,13,0,0,0,0,18,0,0,5,0,0,0,0,0,18,0,45,126
21304135360,0,10,0,0,0,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,19,0,0,5,4,0,0,0,0,7,0,0,65
21304135361,0,5,0,0,0,0,0,7,0,4,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,69
21304135362,0,5,0,0,0,0,0,16,0,8,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,31,78
21304135363,0,4,0,0,0,0,0,15,0,6,0,0,0,0,4,0,0,0,0,3,6,0,3,0,0,25,0,0,0,0,0,0,0,0,3,0,7,81
21304135364,0,12,0,0,0,0,0,26,0,3,0,0,0,12,6,0,0,0,0,0,9,0,0,0,0,37,0,0,4,6,0,0,0,0,15,0,17,155
21304135365,0,4,0,0,4,0,0,13,0,4,0,0,3,4,0,0,0,0,0,0,5,0,4,0,0,32,0,0,0,0,0,0,0,0,7,0,4,87
21304135366,0,12,0,0,11,0,0,22,0,5,0,0,0,15,0,0,0,0,0,6,14,0,0,0,0,62,0,0,3,0,3,0,0,5,7,0,32,207
21304135367,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,15,46
21304135368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304135369,0,6,0,0,0,0,0,16,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,65
21304135370,0,3,0,0,0,0,0,6,0,7,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,59
21304135801,0,8,0,0,0,0,0,4,0,3,0,0,5,4,0,0,3,4,0,7,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,82
21304135802,0,10,0,0,4,0,0,25,0,5,0,0,12,17,0,0,0,3,0,12,13,0,0,0,0,17,0,0,4,4,0,0,0,5,0,0,21,157
21304135803,0,4,0,0,0,0,0,17,0,0,0,0,8,6,5,0,0,0,0,3,10,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,11,73
21304135804,0,8,0,0,0,0,0,17,0,0,0,0,0,0,3,0,3,11,0,7,7,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,19,97
21304135805,0,8,0,0,3,0,0,10,0,3,0,0,10,28,3,0,0,6,0,6,25,0,0,0,0,24,0,0,3,3,0,0,0,0,0,0,31,181
21304135806,0,5,0,0,0,0,0,16,0,4,0,0,9,7,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,34,98
21304135809,0,16,0,3,0,0,0,19,0,5,0,0,16,9,0,0,4,11,0,13,8,0,0,0,0,40,0,0,0,0,0,0,0,0,6,0,25,175
21304135810,0,0,0,0,8,0,0,7,0,0,0,0,3,9,0,0,0,3,0,5,11,0,0,0,0,29,0,0,0,3,0,0,0,0,9,0,18,120
21304135812,0,30,0,0,12,0,0,24,0,7,0,0,10,24,0,0,13,0,0,22,13,0,18,0,0,69,0,0,4,10,8,0,0,3,4,0,55,322
21304135813,0,9,0,0,0,0,0,11,0,0,0,0,6,8,0,0,0,7,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,3,70
21304135814,0,3,0,0,5,0,0,12,4,0,0,0,5,6,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,63
21304135816,0,10,0,0,3,0,0,13,3,3,0,0,7,6,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,23,100
21304135817,0,21,0,0,0,0,0,19,0,7,0,0,7,13,0,0,0,0,0,6,5,0,6,0,0,17,0,0,4,4,3,0,0,0,14,0,42,182
21304135818,0,4,0,0,13,0,0,23,0,4,0,0,8,6,6,0,3,0,0,10,18,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,10,129
21304135819,0,3,0,0,4,0,0,7,0,0,0,0,11,7,3,0,6,6,0,17,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,115
21304135821,0,6,0,0,9,0,0,11,0,0,0,0,6,10,4,0,5,0,0,10,7,0,3,0,0,19,0,0,0,4,0,0,0,0,0,0,18,106
21304135823,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,3,0,5,3,0,4,0,0,14,7,0,3,0,4,0,0,3,0,0,4,59
21304135824,0,17,0,0,16,0,0,9,0,5,0,0,0,9,0,0,0,0,0,4,4,0,0,0,0,10,0,0,3,0,0,0,0,3,8,0,20,111
21304135825,0,5,0,0,10,0,0,16,0,0,0,0,7,8,7,0,0,6,0,10,12,0,3,0,0,17,0,0,3,0,0,0,0,0,0,0,32,130
21304135826,0,26,0,0,0,0,0,16,4,4,0,0,18,7,0,0,3,0,0,16,28,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,45,188
21304135827,0,0,0,0,0,0,0,13,0,0,0,0,4,3,0,0,5,0,0,6,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,23,79
21304135828,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,12,61
21304135829,0,3,0,0,0,0,0,11,0,0,0,0,10,3,0,0,0,0,0,3,9,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,20,86
21304135830,0,11,0,0,0,0,0,9,0,0,0,0,9,12,0,0,4,4,0,3,25,0,0,0,0,51,8,0,0,0,0,0,0,10,9,0,27,182
21304135832,0,19,0,0,3,0,0,10,0,0,0,0,13,12,3,0,18,9,0,5,11,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,41,175
21304135833,0,4,0,0,8,0,0,7,0,0,0,0,5,8,0,0,5,0,0,7,7,0,3,0,0,42,6,0,0,0,3,0,0,0,7,0,29,150
21304135834,0,17,0,0,4,0,0,7,0,4,0,0,3,7,0,0,9,3,0,11,9,0,0,0,0,19,0,0,0,0,0,0,0,3,7,0,13,109
21304135835,0,19,0,0,0,0,0,9,0,0,0,0,12,0,3,0,10,4,0,7,10,0,3,0,0,38,0,0,3,3,4,0,0,0,5,0,26,151
21304135836,0,9,0,0,0,0,0,15,0,3,0,0,6,3,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,6,0,0,0,3,0,0,11,76
21304135837,0,22,0,0,12,0,0,9,0,3,0,0,7,5,0,0,0,3,0,6,12,0,0,0,0,28,0,0,0,0,3,0,0,0,19,0,31,161
21304135838,0,14,0,0,18,0,0,17,0,0,0,0,10,5,0,0,25,5,0,10,13,0,0,0,0,16,6,0,0,3,5,0,0,0,6,0,22,173
21304135839,0,8,0,0,0,0,0,11,0,0,0,0,10,11,0,0,0,4,0,8,10,0,4,6,0,14,7,0,0,3,0,0,0,7,7,0,7,106
21304135842,0,7,0,0,12,0,0,7,0,5,0,0,7,11,0,0,8,0,0,0,10,0,0,0,0,43,0,0,0,3,0,0,0,0,5,0,49,178
21304135843,0,32,0,0,23,0,0,8,0,0,0,0,8,7,0,0,32,9,0,5,62,0,0,0,0,61,0,0,0,6,13,0,0,5,13,0,28,309
21304135844,0,13,0,0,3,0,0,3,0,0,0,0,8,0,0,0,9,0,0,4,12,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,16,124
21304135845,0,7,0,0,3,0,0,9,0,0,0,0,5,7,0,0,0,0,0,9,5,0,0,0,0,29,0,0,0,3,0,0,0,0,4,0,21,106
21304135846,0,9,0,0,12,0,0,3,0,5,0,0,4,3,0,0,5,3,0,3,3,0,0,0,0,31,0,0,0,0,0,0,0,0,4,0,23,110
21304135847,0,22,0,0,5,0,0,15,0,3,0,0,19,17,0,0,8,8,0,0,15,0,0,4,0,52,0,0,3,0,3,0,0,3,17,0,32,226
21304135848,0,15,0,0,27,0,0,6,0,0,0,0,3,6,0,0,21,5,0,17,24,0,0,0,0,77,0,0,0,3,6,0,0,7,17,0,47,281
21304135849,0,19,0,0,3,0,0,11,0,0,0,0,3,3,0,0,0,13,0,0,0,0,4,0,0,34,0,0,0,0,0,0,0,3,10,0,14,142
21304135850,0,12,0,0,6,0,0,7,0,0,0,0,11,17,0,0,4,0,0,7,21,0,0,4,0,50,0,0,4,0,0,0,0,0,0,0,22,161
21304135851,0,0,0,0,3,0,0,6,0,3,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46
21304135852,0,10,0,0,16,0,0,4,0,0,0,0,6,13,3,0,3,0,0,5,14,0,0,0,0,37,0,0,0,8,0,0,0,0,13,0,12,134
21304135853,0,14,0,0,3,0,0,11,0,3,0,0,6,10,0,0,3,7,0,3,6,0,0,0,0,15,0,0,0,7,0,0,0,0,6,0,40,140
21304135854,0,10,0,0,5,0,0,8,0,0,0,0,6,7,0,0,7,3,0,5,16,0,4,4,0,60,0,0,0,0,0,0,0,11,24,0,28,214
21304135855,0,15,0,0,8,0,0,5,0,0,0,0,8,4,0,0,4,3,0,11,17,0,3,0,0,86,0,0,0,0,0,0,0,8,25,0,61,268
21304135856,0,14,0,0,0,0,0,13,0,0,0,0,7,6,0,0,8,5,0,6,9,0,3,0,0,50,0,0,0,0,0,0,0,8,7,0,69,199
